,begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated,symbol
0,2015-09-08T00:00:00Z,37.360000,37.360000,38.050000,36.610000,1137518,reg,False,PLAY
1,2015-09-09T00:00:00Z,41.310000,40.340000,41.770000,39.750000,2782919,reg,False,PLAY
2,2015-09-10T00:00:00Z,40.340000,41.190000,41.730000,40.150000,637266,reg,False,PLAY
3,2015-09-11T00:00:00Z,41.360000,42.480000,42.550000,41.190000,631825,reg,False,PLAY
4,2015-09-14T00:00:00Z,42.900000,42.480000,42.900000,42.100000,377602,reg,False,PLAY
5,2015-09-15T00:00:00Z,42.610000,42.770000,43.110000,42.110000,422882,reg,False,PLAY
6,2015-09-16T00:00:00Z,42.940000,42.500000,42.940000,42.120000,270519,reg,False,PLAY
7,2015-09-17T00:00:00Z,42.550000,42.230000,43.350000,42.110000,416416,reg,False,PLAY
8,2015-09-18T00:00:00Z,41.860000,41.850000,42.760000,41.600000,504266,reg,False,PLAY
9,2015-09-21T00:00:00Z,41.400000,41.480000,42.570000,40.630000,583639,reg,False,PLAY
10,2015-09-22T00:00:00Z,40.910000,41.210000,41.900000,40.876000,230136,reg,False,PLAY
11,2015-09-23T00:00:00Z,41.320000,42.060000,42.210000,41.212000,226892,reg,False,PLAY
12,2015-09-24T00:00:00Z,41.840000,41.740000,42.534000,41.520000,358223,reg,False,PLAY
13,2015-09-25T00:00:00Z,42.000000,40.570000,42.230000,40.450000,334864,reg,False,PLAY
14,2015-09-28T00:00:00Z,40.160000,39.870000,40.900000,39.510000,454280,reg,False,PLAY
15,2015-09-29T00:00:00Z,39.980000,39.140000,40.560000,38.620000,405500,reg,False,PLAY
16,2015-09-30T00:00:00Z,38.560000,37.830000,38.970000,37.420000,1250143,reg,False,PLAY
17,2015-10-01T00:00:00Z,38.680000,39.000000,39.520000,38.120000,4501726,reg,False,PLAY
18,2015-10-02T00:00:00Z,38.770000,41.390000,41.570000,38.430000,1278628,reg,False,PLAY
19,2015-10-05T00:00:00Z,42.630000,41.110000,42.700000,40.880000,761372,reg,False,PLAY
20,2015-10-06T00:00:00Z,41.240000,40.240000,41.540000,40.070000,570495,reg,False,PLAY
21,2015-10-07T00:00:00Z,40.230000,40.970000,41.240000,39.220000,813509,reg,False,PLAY
22,2015-10-08T00:00:00Z,41.140000,40.760000,41.480000,40.440000,312717,reg,False,PLAY
23,2015-10-09T00:00:00Z,40.910000,39.840000,41.160000,39.760000,688965,reg,False,PLAY
24,2015-10-12T00:00:00Z,39.840000,38.610000,39.860000,38.170000,831057,reg,False,PLAY
25,2015-10-13T00:00:00Z,38.600000,39.400000,40.050000,38.250000,578177,reg,False,PLAY
26,2015-10-14T00:00:00Z,39.290000,38.010000,39.830000,37.750000,456063,reg,False,PLAY
27,2015-10-15T00:00:00Z,38.090000,38.610000,38.714400,37.420000,329241,reg,False,PLAY
28,2015-10-16T00:00:00Z,38.490000,38.680000,38.935000,38.080000,372386,reg,False,PLAY
29,2015-10-19T00:00:00Z,38.480000,37.700000,38.690000,37.250000,512201,reg,False,PLAY
30,2015-10-20T00:00:00Z,37.700000,37.440000,38.660000,36.766000,552539,reg,False,PLAY
31,2015-10-21T00:00:00Z,37.450000,36.310000,37.450000,36.280000,696688,reg,False,PLAY
32,2015-10-22T00:00:00Z,36.510000,36.870000,37.200000,35.980000,447112,reg,False,PLAY
33,2015-10-23T00:00:00Z,37.030000,37.320000,37.680000,36.549300,341232,reg,False,PLAY
34,2015-10-26T00:00:00Z,37.370000,38.050000,38.100000,36.750000,357721,reg,False,PLAY
35,2015-10-27T00:00:00Z,37.740000,37.180000,38.400000,36.670000,384656,reg,False,PLAY
36,2015-10-28T00:00:00Z,37.160000,39.880000,39.900000,37.095000,646162,reg,False,PLAY
37,2015-10-29T00:00:00Z,39.500000,38.770000,39.500000,38.250000,617801,reg,False,PLAY
38,2015-10-30T00:00:00Z,39.120000,38.580000,39.210000,38.050000,413337,reg,False,PLAY
39,2015-11-02T00:00:00Z,38.470000,39.910000,40.000000,38.470000,455098,reg,False,PLAY
40,2015-11-03T00:00:00Z,39.830000,38.830000,39.984000,38.670000,599638,reg,False,PLAY
41,2015-11-04T00:00:00Z,38.790000,38.610000,39.410000,38.340400,266840,reg,False,PLAY
42,2015-11-05T00:00:00Z,38.600000,38.880000,38.960000,38.019000,204092,reg,False,PLAY
43,2015-11-06T00:00:00Z,38.690000,40.050000,40.235000,38.600000,366190,reg,False,PLAY
44,2015-11-09T00:00:00Z,40.110000,39.900000,40.360000,39.100000,578848,reg,False,PLAY
45,2015-11-10T00:00:00Z,39.580000,40.660000,40.690000,39.250000,428095,reg,False,PLAY
46,2015-11-11T00:00:00Z,40.720000,39.115000,40.800000,39.110000,240917,reg,False,PLAY
47,2015-11-12T00:00:00Z,38.830000,37.580000,38.990000,37.400000,375256,reg,False,PLAY
48,2015-11-13T00:00:00Z,37.200000,36.240000,37.800000,35.780000,534391,reg,False,PLAY
49,2015-11-16T00:00:00Z,36.100000,36.380000,37.250000,35.650000,601757,reg,False,PLAY
