,begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated,symbol
0,2015-09-08T00:00:00Z,65.780000,60.910000,66.810000,60.250000,50328411,reg,False,BABA
1,2015-09-09T00:00:00Z,62.730000,64.040000,64.670000,62.530000,33147863,reg,False,BABA
2,2015-09-10T00:00:00Z,63.520000,63.830000,64.250000,63.340000,13281586,reg,False,BABA
3,2015-09-11T00:00:00Z,63.370000,64.630000,64.790000,62.700000,17746965,reg,False,BABA
4,2015-09-14T00:00:00Z,62.500000,62.600000,63.260000,61.480000,26763268,reg,False,BABA
5,2015-09-15T00:00:00Z,61.380000,64.850000,65.360000,61.110000,29035034,reg,False,BABA
6,2015-09-16T00:00:00Z,65.610000,67.230000,68.080000,65.260000,25801007,reg,False,BABA
7,2015-09-17T00:00:00Z,66.400000,66.000000,66.650000,65.600000,16594558,reg,False,BABA
8,2015-09-18T00:00:00Z,65.400000,65.750000,65.750000,64.010000,20127316,reg,False,BABA
9,2015-09-21T00:00:00Z,65.350000,63.900000,66.400000,62.960000,22355098,reg,False,BABA
10,2015-09-22T00:00:00Z,62.980000,61.900000,63.270000,61.580000,14897867,reg,False,BABA
11,2015-09-23T00:00:00Z,61.910000,60.000000,62.300000,59.680000,22684620,reg,False,BABA
12,2015-09-24T00:00:00Z,59.450000,59.920000,60.340000,58.210000,20645737,reg,False,BABA
13,2015-09-25T00:00:00Z,60.630000,59.240000,60.840000,58.920000,17009052,reg,False,BABA
14,2015-09-28T00:00:00Z,58.810000,57.390000,60.120000,57.315000,20661638,reg,False,BABA
15,2015-09-29T00:00:00Z,57.300000,57.820000,58.650000,57.200000,16771037,reg,False,BABA
16,2015-09-30T00:00:00Z,58.880000,58.970000,60.080000,58.350000,16767074,reg,False,BABA
17,2015-10-01T00:00:00Z,59.500000,58.870000,59.830000,58.230000,8147714,reg,False,BABA
18,2015-10-02T00:00:00Z,58.370000,63.200000,63.240000,58.200000,22356301,reg,False,BABA
19,2015-10-05T00:00:00Z,63.500000,63.930000,64.775000,62.200000,13583461,reg,False,BABA
20,2015-10-06T00:00:00Z,63.720000,63.920000,64.730000,63.280000,9620882,reg,False,BABA
21,2015-10-07T00:00:00Z,64.850000,66.280000,66.660000,64.380000,15798364,reg,False,BABA
22,2015-10-08T00:00:00Z,66.040000,67.700000,68.410000,65.960000,18667535,reg,False,BABA
23,2015-10-09T00:00:00Z,68.200000,68.710000,69.450000,67.310000,14762889,reg,False,BABA
24,2015-10-12T00:00:00Z,69.640000,70.300000,70.470000,69.000000,15549080,reg,False,BABA
25,2015-10-13T00:00:00Z,69.450000,69.680000,70.320000,68.380000,13052831,reg,False,BABA
26,2015-10-14T00:00:00Z,69.400000,68.540000,69.700000,67.425000,12286059,reg,False,BABA
27,2015-10-15T00:00:00Z,69.360000,71.780000,72.440000,69.260000,18202981,reg,False,BABA
28,2015-10-16T00:00:00Z,72.500000,71.990000,73.640000,71.210000,15953520,reg,False,BABA
29,2015-10-19T00:00:00Z,71.800000,72.650000,73.000000,71.522000,10886932,reg,False,BABA
30,2015-10-20T00:00:00Z,72.940000,71.790000,73.000000,71.550000,11093433,reg,False,BABA
31,2015-10-21T00:00:00Z,71.650000,69.480000,71.790000,68.890000,16861233,reg,False,BABA
32,2015-10-22T00:00:00Z,70.160000,70.990000,71.630000,70.070000,10811421,reg,False,BABA
33,2015-10-23T00:00:00Z,73.980000,75.620000,75.760000,72.840000,22510817,reg,False,BABA
34,2015-10-26T00:00:00Z,75.450000,76.350000,77.420000,75.130000,24819715,reg,False,BABA
35,2015-10-27T00:00:00Z,82.110000,79.440000,82.790000,78.250000,50815752,reg,False,BABA
36,2015-10-28T00:00:00Z,79.480000,82.350000,82.545000,79.200100,25027054,reg,False,BABA
37,2015-10-29T00:00:00Z,81.990000,82.220000,82.530000,80.820000,16431699,reg,False,BABA
38,2015-10-30T00:00:00Z,82.700000,83.830000,84.440000,82.600000,20740519,reg,False,BABA
39,2015-11-02T00:00:00Z,83.495000,84.350000,84.830000,82.750000,13827413,reg,False,BABA
40,2015-11-03T00:00:00Z,83.970000,83.440000,84.590000,83.130000,11641315,reg,False,BABA
41,2015-11-04T00:00:00Z,84.470000,85.400000,85.600000,84.030000,23728526,reg,False,BABA
42,2015-11-05T00:00:00Z,85.220000,85.380000,86.420000,84.200000,20657187,reg,False,BABA
43,2015-11-06T00:00:00Z,85.530000,83.610000,86.350000,80.770000,38530985,reg,False,BABA
44,2015-11-09T00:00:00Z,83.370000,81.380000,83.470000,80.220000,19091538,reg,False,BABA
45,2015-11-10T00:00:00Z,81.100000,81.430000,82.430000,79.620000,22004409,reg,False,BABA
