,begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated,symbol
0,2015-09-08T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
1,2015-09-09T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
2,2015-09-10T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
3,2015-09-11T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
4,2015-09-14T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
5,2015-09-15T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
6,2015-09-16T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
7,2015-09-17T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
8,2015-09-18T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
9,2015-09-21T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
10,2015-09-22T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
11,2015-09-23T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
12,2015-09-24T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
13,2015-09-25T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
14,2015-09-28T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
15,2015-09-29T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
16,2015-09-30T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
17,2015-10-01T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
18,2015-10-02T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
19,2015-10-05T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
20,2015-10-06T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
21,2015-10-07T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
22,2015-10-08T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
23,2015-10-09T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
24,2015-10-12T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
25,2015-10-13T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
26,2015-10-14T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
27,2015-10-15T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
28,2015-10-16T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
29,2015-10-19T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
30,2015-10-20T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
31,2015-10-21T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
32,2015-10-22T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
33,2015-10-23T00:00:00Z,8.240000,8.240000,8.240000,8.240000,0,reg,True,CRON
